,ligand,receptor,source,target,lr_means,cellphone_pvals,type_gene_A,type_gene_B,gene_A,gene_B,MeanLR
2136,AGRN,ITGB1,Stellate cell,Fibroblast cell,1.434313,0.0,Ligand,Receptor,AGRN,ITGB1,1.434313
2138,TIMP2,CD44,Fibroblast cell,B cell,1.4342003,0.0,Ligand,Receptor,TIMP2,CD44,1.4342003
2139,VIM,CD44,T cell,T cell,1.4336265,0.0,Ligand,Receptor,VIM,CD44,1.4336265
2140,APP,APLP2,Ductal cell type 1,Stellate cell,1.4335322,0.0,Ligand,Receptor,APP,APLP2,1.4335322
2141,VEGFA,ITGB1,T cell,Fibroblast cell,1.4333661,0.0,Ligand,Receptor,VEGFA,ITGB1,1.4333661
2142,HSPG2,ITGA2,Endothelial cell,Ductal cell type 1,1.4333329,0.0,Ligand,Receptor,HSPG2,ITGA2,1.4333329
2143,CALM2,MYLK,Endothelial cell,Fibroblast cell,1.4331536,0.004,Ligand,Receptor,CALM2,MYLK,1.4331536
2147,CALR,LRP1,Fibroblast cell,Fibroblast cell,1.4321268,0.0,Ligand,Receptor,CALR,LRP1,1.4321268
2150,LAMB2,RPSA,Stellate cell,Ductal cell type 2,1.4318583,0.0,Ligand,Receptor,LAMB2,RPSA,1.4318583
2152,TFF2,CXCR4,Fibroblast cell,B cell,1.4315108,0.006,Ligand,Receptor,TFF2,CXCR4,1.4315108
2153,PLAU,ITGB1,Stellate cell,Stellate cell,1.4314922,0.0,Ligand,Receptor,PLAU,ITGB1,1.4314922
2155,ADAM17,ITGB1,Macrophage cell,Stellate cell,1.4305775,0.0,Ligand,Receptor,ADAM17,ITGB1,1.4305775
2157,C3,IFITM1,Ductal cell type 1,B cell,1.4302367,0.0,Ligand,Receptor,C3,IFITM1,1.4302367
2158,MYL9,CD69,Fibroblast cell,T cell,1.429944,0.0,Ligand,Receptor,MYL9,CD69,1.429944
2160,HLA-DPB1,LAG3,B cell,Ductal cell type 1,1.4295658,0.0,Ligand,Receptor,HLA-DPB1,LAG3,1.4295658
2161,GRN,TNFRSF1B,Macrophage cell,T cell,1.4294887,0.0,Ligand,Receptor,GRN,TNFRSF1B,1.4294887
2162,COL6A3,ITGA3,Fibroblast cell,Ductal cell type 1,1.4294864,0.0,Ligand,Receptor,COL6A3,ITGA3,1.4294864
2164,CCL5,ADRA2A,T cell,Ductal cell type 1,1.4287649,0.0,Ligand,Receptor,CCL5,ADRA2A,1.4287649
2165,CD14,ITGB1,Ductal cell type 1,Fibroblast cell,1.4287146,0.001,Ligand,Receptor,CD14,ITGB1,1.4287146
2166,HMGB1,THBD,Stellate cell,Endothelial cell,1.4284102,0.001,Ligand,Receptor,HMGB1,THBD,1.4284102
2168,COL6A1,ITGA1,Stellate cell,Stellate cell,1.4281306,0.0,Ligand,Receptor,COL6A1,ITGA1,1.4281306
2169,INHBA,TGFBR3,Fibroblast cell,Ductal cell type 1,1.4280993,0.0,Ligand,Receptor,INHBA,TGFBR3,1.4280993
2172,COL1A2,FLT4,Stellate cell,Endothelial cell,1.4277775,0.0,Ligand,Receptor,COL1A2,FLT4,1.4277775
2173,SPP1,CD44,Macrophage cell,Stellate cell,1.4276564,0.0,Ligand,Receptor,SPP1,CD44,1.4276564
2174,A2M,LRP1,Endothelial cell,Ductal cell type 1,1.4276354,0.0,Ligand,Receptor,A2M,LRP1,1.4276354
2175,C3,CD81,Ductal cell type 1,T cell,1.4276336,0.0,Ligand,Receptor,C3,CD81,1.4276336
2177,ADAM15,ITGB1,Endothelial cell,Ductal cell type 1,1.4272559,0.0,Ligand,Receptor,ADAM15,ITGB1,1.4272559
2178,COL6A2,SDC1,Fibroblast cell,Ductal cell type 1,1.4271481,0.0,Ligand,Receptor,COL6A2,SDC1,1.4271481
2179,CLEC11A,ITGB1,Fibroblast cell,Endothelial cell,1.4267256,0.0,Ligand,Receptor,CLEC11A,ITGB1,1.4267256
2180,COL3A1,ITGA1,Stellate cell,T cell,1.426554,0.0,Ligand,Receptor,COL3A1,ITGA1,1.426554
2183,HSPG2,DAG1,Endothelial cell,Ductal cell type 2,1.4257058,0.0,Ligand,Receptor,HSPG2,DAG1,1.4257058
2184,TFF2,MUC6,B cell,Ductal cell type 1,1.4255686,0.001,Ligand,Receptor,TFF2,MUC6,1.4255686
2186,COL4A1,ITGA2,Stellate cell,Ductal cell type 1,1.4252849,0.0,Ligand,Receptor,COL4A1,ITGA2,1.4252849
2187,INHBA,SMAD3,Fibroblast cell,Ductal cell type 2,1.4252179,0.0,Ligand,Receptor,INHBA,SMAD3,1.4252179
2188,C3,ITGAM,Ductal cell type 1,Macrophage cell,1.4251245,0.0,Ligand,Receptor,C3,ITGAM,1.4251245
2189,COL1A2,ITGA3,Stellate cell,Endothelial cell,1.4250948,0.0,Ligand,Receptor,COL1A2,ITGA3,1.4250948
2190,HSP90B1,LRP1,Endothelial cell,Fibroblast cell,1.4246535,0.001,Ligand,Receptor,HSP90B1,LRP1,1.4246535
2192,COL3A1,ITGA11,Stellate cell,Fibroblast cell,1.4241098,0.0,Ligand,Receptor,COL3A1,ITGA11,1.4241098
2195,FBLN1,ITGB1,Stellate cell,Stellate cell,1.4237776,0.0,Ligand,Receptor,FBLN1,ITGB1,1.4237776
2196,APP,APLP2,Endothelial cell,Ductal cell type 2,1.4232972,0.0,Ligand,Receptor,APP,APLP2,1.4232972
2200,COL6A2,ITGA3,Fibroblast cell,Ductal cell type 1,1.4214672,0.0,Ligand,Receptor,COL6A2,ITGA3,1.4214672
2201,COPA,CD74,T cell,T cell,1.4213202,0.0,Ligand,Receptor,COPA,CD74,1.4213202
2205,HMGB1,HAVCR2,Macrophage cell,Macrophage cell,1.4210812,0.002,Ligand,Receptor,HMGB1,HAVCR2,1.4210812
2206,VCAN,EGFR,Fibroblast cell,Stellate cell,1.4200613,0.0,Ligand,Receptor,VCAN,EGFR,1.4200613
2207,MMP7,CD44,Ductal cell type 2,Macrophage cell,1.4200473,0.0,Ligand,Receptor,MMP7,CD44,1.4200473
2208,C3,CD46,Ductal cell type 1,B cell,1.4199792,0.0,Ligand,Receptor,C3,CD46,1.4199792
2210,COL5A2,ITGA2,Fibroblast cell,Ductal cell type 2,1.4194162,0.0,Ligand,Receptor,COL5A2,ITGA2,1.4194162
2212,LGALS1,CD69,T cell,B cell,1.4189866,0.0,Ligand,Receptor,LGALS1,CD69,1.4189866
2213,VCAN,EGFR,Fibroblast cell,Ductal cell type 2,1.4189494,0.0,Ligand,Receptor,VCAN,EGFR,1.4189494
2214,VCAN,TLR1,Fibroblast cell,Ductal cell type 1,1.4189035,0.0,Ligand,Receptor,VCAN,TLR1,1.4189035
2215,AGRN,ITGB1,Ductal cell type 1,Endothelial cell,1.4182823,0.0,Ligand,Receptor,AGRN,ITGB1,1.4182823
2218,S100A9,CD36,Ductal cell type 2,Macrophage cell,1.4178009,0.0,Ligand,Receptor,S100A9,CD36,1.4178009
2220,ADAM9,ITGB1,Fibroblast cell,Fibroblast cell,1.4176406,0.004,Ligand,Receptor,ADAM9,ITGB1,1.4176406
2221,SERPINE1,PLAUR,Fibroblast cell,Macrophage cell,1.4176129,0.0,Ligand,Receptor,SERPINE1,PLAUR,1.4176129
2222,C3,CD46,Ductal cell type 1,T cell,1.4173175,0.0,Ligand,Receptor,C3,CD46,1.4173175
2225,HSPG2,ITGB1,Stellate cell,Fibroblast cell,1.4170365,0.0,Ligand,Receptor,HSPG2,ITGB1,1.4170365
2226,HMGB1,THBD,Ductal cell type 2,Endothelial cell,1.4170237,0.0,Ligand,Receptor,HMGB1,THBD,1.4170237
2227,CALM3,AQP1,Macrophage cell,Endothelial cell,1.4169594,0.0,Ligand,Receptor,CALM3,AQP1,1.4169594
2228,GRN,TNFRSF1A,Macrophage cell,Fibroblast cell,1.4164981,0.0,Ligand,Receptor,GRN,TNFRSF1A,1.4164981
2229,HLA-DQB1,LAG3,Macrophage cell,T cell,1.4163792,0.0,Ligand,Receptor,HLA-DQB1,LAG3,1.4163792
2230,COL6A1,CD44,Fibroblast cell,B cell,1.4162188,0.0,Ligand,Receptor,COL6A1,CD44,1.4162188
2231,COL6A3,ITGA1,Fibroblast cell,T cell,1.4158195,0.0,Ligand,Receptor,COL6A3,ITGA1,1.4158195
2232,ANGPT1,ITGB1,Fibroblast cell,Fibroblast cell,1.4157974,0.0,Ligand,Receptor,ANGPT1,ITGB1,1.4157974
2235,C1QB,C1QBP,Macrophage cell,Stellate cell,1.4148988,0.0,Ligand,Receptor,C1QB,C1QBP,1.4148988
2236,COL1A2,SDC1,Stellate cell,B cell,1.4148667,0.0,Ligand,Receptor,COL1A2,SDC1,1.4148667
2237,ADAM15,ITGB1,Ductal cell type 2,Fibroblast cell,1.4148588,0.0,Ligand,Receptor,ADAM15,ITGB1,1.4148588
2239,CALM1,AQP1,Ductal cell type 2,Ductal cell type 1,1.4146632,0.0,Ligand,Receptor,CALM1,AQP1,1.4146632
2240,MDK,SDC2,Ductal cell type 2,Stellate cell,1.4145571,0.0,Ligand,Receptor,MDK,SDC2,1.4145571
2242,COL6A3,ITGA11,Fibroblast cell,Fibroblast cell,1.4133754,0.0,Ligand,Receptor,COL6A3,ITGA11,1.4133754
2244,COL6A3,SDC1,Fibroblast cell,Macrophage cell,1.4130858,0.0,Ligand,Receptor,COL6A3,SDC1,1.4130858
2246,F13A1,ITGB1,Macrophage cell,Fibroblast cell,1.4124429,0.0,Ligand,Receptor,F13A1,ITGB1,1.4124429
2247,VEGFC,ITGB1,Endothelial cell,Stellate cell,1.4122987,0.0,Ligand,Receptor,VEGFC,ITGB1,1.4122987
2248,COL18A1,KDR,Stellate cell,Endothelial cell,1.4121562,0.0,Ligand,Receptor,COL18A1,KDR,1.4121562
2249,COPA,CD74,Stellate cell,T cell,1.4116179,0.007,Ligand,Receptor,COPA,CD74,1.4116179
2250,CALM2,MYLK,Stellate cell,Endothelial cell,1.4112201,0.0,Ligand,Receptor,CALM2,MYLK,1.4112201
2251,TIMP2,CD44,Fibroblast cell,Stellate cell,1.4111818,0.0,Ligand,Receptor,TIMP2,CD44,1.4111818
2252,CD59,STAB1,Ductal cell type 1,Endothelial cell,1.4110875,0.0,Ligand,Receptor,CD59,STAB1,1.4110875
2253,HLA-C,LILRB1,Endothelial cell,Macrophage cell,1.410736,0.002,Ligand,Receptor,HLA-C,LILRB1,1.410736
2254,HLA-E,CD8A,T cell,T cell,1.4104617,0.0,Ligand,Receptor,HLA-E,CD8A,1.4104617
2255,HSPG2,ITGB1,Ductal cell type 1,Stellate cell,1.4102676,0.0,Ligand,Receptor,HSPG2,ITGB1,1.4102676
2256,HLA-DPA1,CD4,B cell,Stellate cell,1.4101005,0.0,Ligand,Receptor,HLA-DPA1,CD4,1.4101005
2257,CD52,SIGLEC10,B cell,B cell,1.4098109,0.0,Ligand,Receptor,CD52,SIGLEC10,1.4098109
2258,CALM3,AQP1,Ductal cell type 2,Endothelial cell,1.4096391,0.0,Ligand,Receptor,CALM3,AQP1,1.4096391
2260,ADAM17,ITGB1,Ductal cell type 2,Stellate cell,1.4092484,0.0,Ligand,Receptor,ADAM17,ITGB1,1.4092484
2261,CTHRC1,ROR2,Fibroblast cell,Ductal cell type 1,1.4083562,0.0,Ligand,Receptor,CTHRC1,ROR2,1.4083562
2262,ANXA1,FPR1,Ductal cell type 2,Macrophage cell,1.4082826,0.0,Ligand,Receptor,ANXA1,FPR1,1.4082826
2266,COL6A2,ITGA1,Fibroblast cell,T cell,1.4078003,0.0,Ligand,Receptor,COL6A2,ITGA1,1.4078003
2267,COL3A1,DDR1,Stellate cell,Fibroblast cell,1.4073035,0.0,Ligand,Receptor,COL3A1,DDR1,1.4073035
2268,COL1A1,DDR2,Stellate cell,Fibroblast cell,1.4072827,0.0,Ligand,Receptor,COL1A1,DDR2,1.4072827
2269,BGN,LY96,Fibroblast cell,Fibroblast cell,1.4070714,0.0,Ligand,Receptor,BGN,LY96,1.4070714
2270,S100A4,EGFR,T cell,Ductal cell type 1,1.4069444,0.0,Ligand,Receptor,S100A4,EGFR,1.4069444
2271,VCAN,ITGA4,Fibroblast cell,Macrophage cell,1.4068956,0.0,Ligand,Receptor,VCAN,ITGA4,1.4068956
2272,SERPINF1,PLXDC1,Stellate cell,Stellate cell,1.4066443,0.0,Ligand,Receptor,SERPINF1,PLXDC1,1.4066443
2273,HLA-E,KLRD1,Macrophage cell,T cell,1.4062917,0.0,Ligand,Receptor,HLA-E,KLRD1,1.4062917
2274,VCAN,ITGB1,Stellate cell,Fibroblast cell,1.406018,0.0,Ligand,Receptor,VCAN,ITGB1,1.406018
2276,COL6A3,ITGA3,Fibroblast cell,T cell,1.4059064,0.0,Ligand,Receptor,COL6A3,ITGA3,1.4059064
2277,HBEGF,CD9,Endothelial cell,Endothelial cell,1.4057539,0.0,Ligand,Receptor,HBEGF,CD9,1.4057539
2279,COL6A2,ITGA11,Fibroblast cell,Fibroblast cell,1.4053562,0.0,Ligand,Receptor,COL6A2,ITGA11,1.4053562
2280,COL4A1,CD93,Stellate cell,Macrophage cell,1.4053496,0.0,Ligand,Receptor,COL4A1,CD93,1.4053496
2281,TGFB3,ITGB1,Fibroblast cell,Stellate cell,1.4052894,0.0,Ligand,Receptor,TGFB3,ITGB1,1.4052894
2282,FN1,SDC2,Stellate cell,Fibroblast cell,1.4052384,0.0,Ligand,Receptor,FN1,SDC2,1.4052384
2283,HLA-E,KLRD1,B cell,T cell,1.4051387,0.0,Ligand,Receptor,HLA-E,KLRD1,1.4051387
2284,S100A4,ERBB2,T cell,Ductal cell type 2,1.4050702,0.0,Ligand,Receptor,S100A4,ERBB2,1.4050702
2285,COL6A2,SDC1,Fibroblast cell,Macrophage cell,1.4050666,0.0,Ligand,Receptor,COL6A2,SDC1,1.4050666
2286,A2M,LRP1,Endothelial cell,Ductal cell type 2,1.40473,0.0,Ligand,Receptor,A2M,LRP1,1.40473
2287,HSPG2,FGFR1,Endothelial cell,Ductal cell type 1,1.4045274,0.0,Ligand,Receptor,HSPG2,FGFR1,1.4045274
2288,TIMP2,ITGB1,T cell,Fibroblast cell,1.404171,0.0,Ligand,Receptor,TIMP2,ITGB1,1.404171
2289,ADAM9,ITGB1,Endothelial cell,Fibroblast cell,1.4040813,0.001,Ligand,Receptor,ADAM9,ITGB1,1.4040813
2290,CLEC11A,ITGB1,Macrophage cell,Fibroblast cell,1.4039605,0.0,Ligand,Receptor,CLEC11A,ITGB1,1.4039605
2291,C3,NRP1,Ductal cell type 1,Macrophage cell,1.4034536,0.0,Ligand,Receptor,C3,NRP1,1.4034536
2292,AGRN,ITGB1,Fibroblast cell,Fibroblast cell,1.4033264,0.0,Ligand,Receptor,AGRN,ITGB1,1.4033264
2294,SPON2,ITGB1,T cell,Fibroblast cell,1.4031391,0.0,Ligand,Receptor,SPON2,ITGB1,1.4031391
2296,TFF2,CXCR4,T cell,B cell,1.4027562,0.0,Ligand,Receptor,TFF2,CXCR4,1.4027562
2297,TGM2,ITGB1,Stellate cell,Fibroblast cell,1.4025763,0.002,Ligand,Receptor,TGM2,ITGB1,1.4025763
2298,MIA,ITGB1,T cell,Fibroblast cell,1.4024976,0.007,Ligand,Receptor,MIA,ITGB1,1.4024976
2299,LAMB1,CD44,Fibroblast cell,Macrophage cell,1.4021623,0.0,Ligand,Receptor,LAMB1,CD44,1.4021623
2301,CALM1,AQP1,Ductal cell type 1,Ductal cell type 1,1.4020259,0.0,Ligand,Receptor,CALM1,AQP1,1.4020259
2302,SPON2,ITGB1,Fibroblast cell,Ductal cell type 1,1.4020255,0.0,Ligand,Receptor,SPON2,ITGB1,1.4020255
2303,MIA,ITGB1,Macrophage cell,Fibroblast cell,1.4017358,0.008,Ligand,Receptor,MIA,ITGB1,1.4017358
2305,CALM2,KCNQ1,Macrophage cell,Ductal cell type 1,1.4016763,0.0,Ligand,Receptor,CALM2,KCNQ1,1.4016763
2306,FN1,PLAUR,Macrophage cell,Macrophage cell,1.4015639,0.0,Ligand,Receptor,FN1,PLAUR,1.4015639
2307,CD14,ITGB1,Macrophage cell,Ductal cell type 1,1.4014876,0.0,Ligand,Receptor,CD14,ITGB1,1.4014876
2308,GSTP1,EGFR,Ductal cell type 2,Stellate cell,1.4010603,0.0,Ligand,Receptor,GSTP1,EGFR,1.4010603
2311,LTB,TNFRSF1A,B cell,Endothelial cell,1.4007486,0.0,Ligand,Receptor,LTB,TNFRSF1A,1.4007486
2312,COL1A2,ITGA1,Stellate cell,Ductal cell type 2,1.4006342,0.0,Ligand,Receptor,COL1A2,ITGA1,1.4006342
2313,PLAU,ITGB1,Ductal cell type 2,Fibroblast cell,1.400429,0.0,Ligand,Receptor,PLAU,ITGB1,1.400429
2316,COL6A3,ITGA9,Fibroblast cell,Endothelial cell,1.4002142,0.0,Ligand,Receptor,COL6A3,ITGA9,1.4002142
2317,JAM3,ITGB1,Stellate cell,Fibroblast cell,1.4002066,0.0,Ligand,Receptor,JAM3,ITGB1,1.4002066
2318,COL1A2,CD36,Stellate cell,Ductal cell type 1,1.4002048,0.0,Ligand,Receptor,COL1A2,CD36,1.4002048
2319,S100A4,ERBB2,T cell,Ductal cell type 1,1.400113,0.0,Ligand,Receptor,S100A4,ERBB2,1.400113
2320,GSTP1,EGFR,Ductal cell type 2,Ductal cell type 2,1.3999484,0.0,Ligand,Receptor,GSTP1,EGFR,1.3999484
2321,GRN,TNFRSF1A,Macrophage cell,Ductal cell type 2,1.3999232,0.0,Ligand,Receptor,GRN,TNFRSF1A,1.3999232
2322,APP,LRP1,Stellate cell,Fibroblast cell,1.3997408,0.0,Ligand,Receptor,APP,LRP1,1.3997408
2323,ZG16B,CXCR4,Ductal cell type 2,B cell,1.39932,0.0,Ligand,Receptor,ZG16B,CXCR4,1.39932
2325,FBLN1,ITGB1,Ductal cell type 2,Stellate cell,1.3984281,0.0,Ligand,Receptor,FBLN1,ITGB1,1.3984281
2327,TFF2,MUC6,Endothelial cell,Ductal cell type 1,1.3979849,0.0,Ligand,Receptor,TFF2,MUC6,1.3979849
2328,COL6A2,ITGA3,Fibroblast cell,T cell,1.3978872,0.0,Ligand,Receptor,COL6A2,ITGA3,1.3978872
2329,ADAM9,ITGB1,Ductal cell type 1,Stellate cell,1.3978851,0.0,Ligand,Receptor,ADAM9,ITGB1,1.3978851
2330,CALM2,INSR,Stellate cell,Ductal cell type 2,1.397511,0.0,Ligand,Receptor,CALM2,INSR,1.397511
2331,C3,LRP1,Ductal cell type 1,Stellate cell,1.3971343,0.0,Ligand,Receptor,C3,LRP1,1.3971343
2333,AGRN,ITGB1,T cell,Fibroblast cell,1.3968415,0.0,Ligand,Receptor,AGRN,ITGB1,1.3968415
2334,HSPG2,DAG1,Endothelial cell,Ductal cell type 1,1.3965892,0.0,Ligand,Receptor,HSPG2,DAG1,1.3965892
2340,COL4A1,ITGAV,Stellate cell,Ductal cell type 1,1.3953725,0.0,Ligand,Receptor,COL4A1,ITGAV,1.3953725
2341,VIM,CD44,T cell,B cell,1.3951478,0.001,Ligand,Receptor,VIM,CD44,1.3951478
2343,TGFB3,ITGB1,Stellate cell,Stellate cell,1.3946632,0.0,Ligand,Receptor,TGFB3,ITGB1,1.3946632
2344,COL6A1,CD44,Stellate cell,Macrophage cell,1.3945405,0.0,Ligand,Receptor,COL6A1,CD44,1.3945405
2345,CALM1,INSR,Stellate cell,Endothelial cell,1.3932326,0.0,Ligand,Receptor,CALM1,INSR,1.3932326
2347,COL6A1,CD44,Fibroblast cell,Stellate cell,1.3932002,0.0,Ligand,Receptor,COL6A1,CD44,1.3932002
2348,TGFB1,CXCR4,Endothelial cell,B cell,1.3931777,0.0,Ligand,Receptor,TGFB1,CXCR4,1.3931777
2349,LAMB2,RPSA,Endothelial cell,T cell,1.3928727,0.005,Ligand,Receptor,LAMB2,RPSA,1.3928727
2350,TGFB1,CXCR4,Macrophage cell,B cell,1.3923428,0.0,Ligand,Receptor,TGFB1,CXCR4,1.3923428
2351,COL6A2,ITGA9,Fibroblast cell,Endothelial cell,1.392195,0.0,Ligand,Receptor,COL6A2,ITGA9,1.392195
2352,COL5A2,ITGA1,Stellate cell,Stellate cell,1.391896,0.0,Ligand,Receptor,COL5A2,ITGA1,1.391896
2353,THBS2,ITGA6,Fibroblast cell,Endothelial cell,1.391692,0.0,Ligand,Receptor,THBS2,ITGA6,1.391692
2354,AGRN,ITGB1,Macrophage cell,Fibroblast cell,1.3913369,0.0,Ligand,Receptor,AGRN,ITGB1,1.3913369
2356,LGALS3BP,ITGB1,Stellate cell,Ductal cell type 2,1.3911825,0.0,Ligand,Receptor,LGALS3BP,ITGB1,1.3911825
2357,TFF2,MUC6,Stellate cell,Ductal cell type 1,1.3911136,0.001,Ligand,Receptor,TFF2,MUC6,1.3911136
2358,VEGFA,ITGB1,Fibroblast cell,Stellate cell,1.3910811,0.0,Ligand,Receptor,VEGFA,ITGB1,1.3910811
2359,COL3A1,DDR1,Stellate cell,Macrophage cell,1.3910213,0.0,Ligand,Receptor,COL3A1,DDR1,1.3910213
2360,VEGFA,ITGB1,Endothelial cell,Fibroblast cell,1.3906028,0.002,Ligand,Receptor,VEGFA,ITGB1,1.3906028
2361,TIMP3,DDR1,Endothelial cell,Ductal cell type 1,1.3904736,0.0,Ligand,Receptor,TIMP3,DDR1,1.3904736
2362,APP,TNFRSF21,Ductal cell type 1,Ductal cell type 2,1.390431,0.0,Ligand,Receptor,APP,TNFRSF21,1.390431
2363,CD59,CD2,T cell,T cell,1.3903024,0.0,Ligand,Receptor,CD59,CD2,1.3903024
2366,TIMP3,CD44,Fibroblast cell,Ductal cell type 2,1.3899703,0.0,Ligand,Receptor,TIMP3,CD44,1.3899703
2368,COL1A1,DDR2,Stellate cell,Stellate cell,1.3898993,0.0,Ligand,Receptor,COL1A1,DDR2,1.3898993
2369,MMP7,CD44,Ductal cell type 2,Ductal cell type 1,1.3895807,0.005,Ligand,Receptor,MMP7,CD44,1.3895807
2370,YBX1,NOTCH1,Macrophage cell,Endothelial cell,1.3892694,0.0,Ligand,Receptor,YBX1,NOTCH1,1.3892694
2372,CD99,CD81,Fibroblast cell,Macrophage cell,1.3884664,0.0,Ligand,Receptor,CD99,CD81,1.3884664
2373,HSPG2,ITGB1,Ductal cell type 2,Stellate cell,1.3880134,0.0,Ligand,Receptor,HSPG2,ITGB1,1.3880134
2374,CLEC11A,ITGB1,Ductal cell type 1,Fibroblast cell,1.3877648,0.0,Ligand,Receptor,CLEC11A,ITGB1,1.3877648
2375,TGFB3,ITGB1,Ductal cell type 1,Fibroblast cell,1.3877648,0.0,Ligand,Receptor,TGFB3,ITGB1,1.3877648
2376,TIMP3,CD44,Fibroblast cell,T cell,1.3873723,0.0,Ligand,Receptor,TIMP3,CD44,1.3873723
2380,CALM2,PDE1A,Ductal cell type 2,Stellate cell,1.3868884,0.0,Ligand,Receptor,CALM2,PDE1A,1.3868884
2381,CXCL12,ITGB1,Fibroblast cell,Stellate cell,1.3867714,0.0,Ligand,Receptor,CXCL12,ITGB1,1.3867714
2382,FBN1,ITGB1,Fibroblast cell,Endothelial cell,1.3866022,0.0,Ligand,Receptor,FBN1,ITGB1,1.3866022
2383,COL6A3,ITGA3,Fibroblast cell,B cell,1.3863119,0.0,Ligand,Receptor,COL6A3,ITGA3,1.3863119
2385,ADAM15,ITGB1,Ductal cell type 1,Stellate cell,1.3860615,0.0,Ligand,Receptor,ADAM15,ITGB1,1.3860615
2386,COL10A1,ITGA1,Fibroblast cell,Fibroblast cell,1.3851969,0.0,Ligand,Receptor,COL10A1,ITGA1,1.3851969
2387,SPP1,CD44,Endothelial cell,Macrophage cell,1.3849885,0.0,Ligand,Receptor,SPP1,CD44,1.3849885
2388,PSAP,LRP1,Ductal cell type 2,Fibroblast cell,1.3849041,0.0,Ligand,Receptor,PSAP,LRP1,1.3849041
2389,COL6A3,SDC1,Fibroblast cell,Stellate cell,1.3846687,0.0,Ligand,Receptor,COL6A3,SDC1,1.3846687
2390,PSAP,LRP1,Endothelial cell,Fibroblast cell,1.384636,0.0,Ligand,Receptor,PSAP,LRP1,1.384636
2392,HLA-DPA1,CD4,B cell,Fibroblast cell,1.384499,0.0,Ligand,Receptor,HLA-DPA1,CD4,1.384499
2393,INHBA,SMAD3,Fibroblast cell,Endothelial cell,1.3842744,0.0,Ligand,Receptor,INHBA,SMAD3,1.3842744
2394,TGFB1,CXCR4,Fibroblast cell,B cell,1.3840612,0.0,Ligand,Receptor,TGFB1,CXCR4,1.3840612
2396,TGFB1,ITGB1,T cell,Fibroblast cell,1.3836337,0.0,Ligand,Receptor,TGFB1,ITGB1,1.3836337
2397,APP,LRP1,Fibroblast cell,Fibroblast cell,1.383349,0.0,Ligand,Receptor,APP,LRP1,1.383349
2398,INHBA,ENG,Fibroblast cell,Stellate cell,1.3830215,0.0,Ligand,Receptor,INHBA,ENG,1.3830215
2402,TIMP3,KDR,Fibroblast cell,Endothelial cell,1.3825128,0.0,Ligand,Receptor,TIMP3,KDR,1.3825128
2403,CALM1,INSR,Endothelial cell,Endothelial cell,1.3821659,0.0,Ligand,Receptor,CALM1,INSR,1.3821659
2404,COL4A1,SDC1,Endothelial cell,Fibroblast cell,1.3820611,0.0,Ligand,Receptor,COL4A1,SDC1,1.3820611
2408,CALM2,AQP1,Stellate cell,Ductal cell type 2,1.3815879,0.0,Ligand,Receptor,CALM2,AQP1,1.3815879
2409,TIMP2,ITGB1,B cell,Fibroblast cell,1.3814195,0.004,Ligand,Receptor,TIMP2,ITGB1,1.3814195
2412,GRN,EGFR,Macrophage cell,Ductal cell type 1,1.3800694,0.0,Ligand,Receptor,GRN,EGFR,1.3800694
2414,FBLN1,ITGB1,Ductal cell type 1,Stellate cell,1.379541,0.0,Ligand,Receptor,FBLN1,ITGB1,1.379541
2415,VCAN,ITGB1,Ductal cell type 1,Stellate cell,1.379541,0.0,Ligand,Receptor,VCAN,ITGB1,1.379541
2417,SPON2,ITGB1,Ductal cell type 2,Stellate cell,1.3792753,0.0,Ligand,Receptor,SPON2,ITGB1,1.3792753
2420,JAM3,ITGB1,Fibroblast cell,Stellate cell,1.3787489,0.0,Ligand,Receptor,JAM3,ITGB1,1.3787489
2421,VWF,ITGB1,Endothelial cell,Ductal cell type 1,1.3787105,0.0,Ligand,Receptor,VWF,ITGB1,1.3787105
2422,MDK,SDC2,Ductal cell type 2,Fibroblast cell,1.378582,0.0,Ligand,Receptor,MDK,SDC2,1.378582
2423,COL4A1,CD47,Endothelial cell,Fibroblast cell,1.3785764,0.0,Ligand,Receptor,COL4A1,CD47,1.3785764
2424,AGRN,ITGB1,Stellate cell,Stellate cell,1.3783412,0.0,Ligand,Receptor,AGRN,ITGB1,1.3783412
2426,COL6A2,ITGA3,Fibroblast cell,B cell,1.3782927,0.0,Ligand,Receptor,COL6A2,ITGA3,1.3782927
2428,HSPG2,PTPRS,Endothelial cell,Ductal cell type 1,1.3777108,0.0,Ligand,Receptor,HSPG2,PTPRS,1.3777108
2429,VEGFA,ITGB1,T cell,Stellate cell,1.3773942,0.0,Ligand,Receptor,VEGFA,ITGB1,1.3773942
2430,HSPG2,SDC1,Endothelial cell,T cell,1.3770744,0.0,Ligand,Receptor,HSPG2,SDC1,1.3770744
2431,COL5A2,ITGA1,Fibroblast cell,T cell,1.3767055,0.0,Ligand,Receptor,COL5A2,ITGA1,1.3767055
2432,COL6A2,SDC1,Fibroblast cell,Stellate cell,1.3766495,0.0,Ligand,Receptor,COL6A2,SDC1,1.3766495
2433,HLA-DRB1,LAG3,Endothelial cell,T cell,1.3757737,0.0,Ligand,Receptor,HLA-DRB1,LAG3,1.3757737
2434,GSTP1,TRAF2,Ductal cell type 2,Fibroblast cell,1.3750757,0.003,Ligand,Receptor,GSTP1,TRAF2,1.3750757
